UUID,a1,a2,a3,a4,a5,a6,pub_type,name,0,0,0,0,0,0,0,0,0,0
D2741C69,Skogstad,0,0,0,0,0,3,Policy%20Networks%20and%20Policy%20Communities:%20Conceptualizing%20State-Societal%20Relations%20in%20the%20Policy%20Process,0,0,0,0,0,0,0,0,0,0
08D487C5,Skogstad,0,0,0,0,0,3,Policy%20Networks%20and%20Policy%20Communities:%20Conceptualizing%20State-Societal%20Relations%20in%20the%20Policy%20Process,0,0,0,0,0,0,0,0,0,0
1F4D2721,Skogstad,0,0,0,0,0,3,Policy%20Networks%20and%20Policy%20Communities:%20Conceptualizing%20State-Societal%20Relations%20in%20the%20Policy%20Process,0,0,0,0,0,0,0,0,0,0
C7E410D3,Gibbins,0,0,0,0,0,3,Political%20Action%20on%20Stage%20West,0,0,0,0,0,0,0,0,0,0
52E472EC,Marland,0,0,0,0,0,3,Political%20Communication%20in%20Canada:%20Strategies%20and%20Tactics%20(Chapter%2014),0,0,0,0,0,0,0,0,0,0
83A81A4D,Harell,Dechatelets,0,0,0,0,3,Political%20Culture(s)%20in%20Canada:%20Orientations%20to%20Politics%20in%20a%20Pluralist%2C%20Multicultural%20Federation%20(Chapter%2011),0,0,0,0,0,0,0,0,0,0
5B80FDC3,Harell,Dechatelets,0,0,0,0,3,Political%20Culture(s)%20in%20Canada:%20Orientations%20to%20Politics%20in%20a%20Pluralist%2C%20Multicultural%20Federation%20(Chapter%2011),0,0,0,0,0,0,0,0,0,0
B64C750C,Kanji,0,0,0,0,0,3,Political%20Discontent%2C%20Human%20Capital%20and%20Representative%20Governance%20in%20Canada,0,0,0,0,0,0,0,0,0,0
7506B7B6,Graefe,0,0,0,0,0,3,Political%20Economy%20and%20Canadian%20Public%20Policy,0,0,0,0,0,0,0,0,0,0
AE8A95E6,Graefe,0,0,0,0,0,3,Political%20Economy%20and%20Canadian%20Public%20Policy,0,0,0,0,0,0,0,0,0,0
391816D8,Graefe,0,0,0,0,0,3,Political%20Economy%20and%20Canadian%20Public%20Policy,0,0,0,0,0,0,0,0,0,0
B6800356,MacDermid,0,0,0,0,0,3,Political%20Funding%20Regimes%20and%20Political%20Communications,0,0,0,0,0,0,0,0,0,0
8C07E0A2,Bazowski,0,0,0,0,0,3,Political%20Ideologies%20in%20Canada:%20Whats%20Left?%20Whats%20Right?,0,0,0,0,0,0,0,0,0,0
2E444C53,Sharman,0,0,0,0,0,4,Political%20Legitimacy%20for%20an%20Appointed%20Senate,0,0,0,0,0,0,0,0,0,0
C39DEF83,Blakeney,Borins,0,0,0,0,3,Political%20Management%20in%20Canada%20,0,0,0,0,0,0,0,0,0,0
7FF604A0,Johnston,0,0,0,0,0,3,Political%20Parties%20and%20the%20Electoral%20System,0,0,0,0,0,0,0,0,0,0
B0345704,Johnston,0,0,0,0,0,3,Political%20Parties%20and%20the%20Electoral%20System,0,0,0,0,0,0,0,0,0,0
FDB2AEE6,Johnston,0,0,0,0,0,3,Political%20Parties%20and%20the%20Electoral%20System,0,0,0,0,0,0,0,0,0,0
DDA10248,Johnston,0,0,0,0,0,3,Political%20Parties%20and%20the%20Electoral%20System,0,0,0,0,0,0,0,0,0,0
6AA5970D,Johnston,0,0,0,0,0,3,Political%20Parties%20and%20the%20Electoral%20System,0,0,0,0,0,0,0,0,0,0
337C9264,Johnston,0,0,0,0,0,3,Political%20Parties%20and%20the%20Electoral%20System,0,0,0,0,0,0,0,0,0,0
344AC1E2,Carty,Cross,0,0,0,0,3,Political%20Parties%20and%20the%20Practice%20of%20Brokerage%20Politics,0,0,0,0,0,0,0,0,0,0
E252EBFE,Carty,Cross,0,0,0,0,3,Political%20Parties%20and%20the%20Practice%20of%20Brokerage%20Politics,0,0,0,0,0,0,0,0,0,0
BE75AD7A,McKeen,Porter,0,0,0,0,3,Politics%20and%20Transformation:%20Welfare%20State%20Restructuring%20in%20Canada,0,0,0,0,0,0,0,0,0,0
DE97EA5B,McKeen,Porter,0,0,0,0,3,Politics%20and%20Transformation:%20Welfare%20State%20Restructuring%20in%20Canada,0,0,0,0,0,0,0,0,0,0
ACE22B41,Abu-Laban,Jhappan,Rocher,0,0,0,3,Politics%20in%20North%20America:%20Redefining%20Continental%20Relations%20,0,0,0,0,0,0,0,0,0,0
C700E25F,Carty,Eagles,0,0,0,0,3,Politics%20is%20Local:%20National%20Politics%20at%20the%20Grassroots,0,0,0,0,0,0,0,0,0,0
3DD617FE,Good,0,0,0,0,0,3,Politics%20of%20Public%20Money:%20Spenders%2C%20Guardians%2C%20Priority%20Setters%2C%20and%20Financial%20Watchdogs%20inside%20the%20Canadian%20Government,0,0,0,0,0,0,0,0,0,0
E7D68877,Cameron,0,0,0,0,0,3,Post-Modern%20Ontario%20and%20The%20Laurentian%20Thesis,0,0,0,0,0,0,0,0,0,0
C85992F7,Savoie,0,0,0,0,0,3,Power%20at%20the%20Apex:%20Executive%20Dominance%20(Chapter%207),0,0,0,0,0,0,0,0,0,0
B25B1B5E,Flanagan,0,0,0,0,0,3,Premières%20nations?%20Seconds%20regards,0,0,0,0,0,0,0,0,0,0
8CB3E9B3,Haggard,McCubbins,0,0,0,0,3,Presidents%2C%20Parliaments%2C%20and%20Policy,0,0,0,0,0,0,0,0,0,0
83C8CA81,McBride,Whiteside%20H.,0,0,0,0,3,Private%20Affluence%2C%20Public%20Austerity:%20Economic%20Crisis%20Democratic%20Malaise%20in%20Canada,0,0,0,0,0,0,0,0,0,0
C875557C,Forsey,Forsey,0,0,0,0,3,Prorogation%20Revisited:%20Eugene%20Forsey%20on%20Parliament%20and%20the%20Governor%20General,0,0,0,0,0,0,0,0,0,0
C8D6E739,Skocpol,0,0,0,0,0,3,Protecting%20Soldiers%20and%20Mothers:%20%20The%20Political%20Origins%20of%20Social%20Policy%20in%20the%20United%20States.%20,0,0,0,0,0,0,0,0,0,0
C7075A80,Soroka,Wlezien,0,0,0,0,3,Public%20Opinion%20and%20Public%20Policy%20,0,0,0,0,0,0,0,0,0,0
031AD84E,Brodie,0,0,0,0,0,3,Putting%20Gender%20Back%20In:%20Women%20and%20Social%20Policy%20Reform%20in%20Canada,0,0,0,0,0,0,0,0,0,0
1AA99673,Kymlicka,0,0,0,0,0,3,Putting%20Multiculturalism%20into%20Perspective,0,0,0,0,0,0,0,0,0,0
EFF1A35A,Noel,0,0,0,0,0,3,Quebec,0,0,0,0,0,0,0,0,0,0
2947BC1D,Gagnon,0,0,0,0,0,3,Québec%20:%20État%20et%20société%2C%20Tome%20I,0,0,0,0,0,0,0,0,0,0
A4CBDD63,Gagnon,0,0,0,0,0,3,Québec%20:%20État%20et%20société%2C%20Tome%20II,0,0,0,0,0,0,0,0,0,0
58787840,Seymour,0,0,0,0,0,3,Quebec%20and%20Canada%20at%20the%20Crossroads:%20A%20Nation%20Within%20a%20Nation,0,0,0,0,0,0,0,0,0,0
B4D8A9D8,Seymour,0,0,0,0,0,3,Quebec%20and%20Canada%20at%20the%20Crossroads:%20A%20Nation%20Within%20a%20Nation,0,0,0,0,0,0,0,0,0,0
2B21D7E2,Whitaker,0,0,0,0,0,3,Quebec%20and%20the%20Canadian%20Question%20,0,0,0,0,0,0,0,0,0,0
5DC4BC62,Graefe,0,0,0,0,0,3,Quebec%20Labour:%20Days%20of%20Glory%20or%20the%20Same%20Old%20Story,0,0,0,0,0,0,0,0,0,0
AD04046E,Gagnon,0,0,0,0,0,3,Quebec:%20State%20and%20Society%2C%203%20ed,0,0,0,0,0,0,0,0,0,0
CAEDEC1C,Salee,0,0,0,0,0,3,Quebecs%20Changing%20Political%20Culture%20and%20the%20Future%20of%20Federal-Provincial%20Relations%20in%20Canada,0,0,0,0,0,0,0,0,0,0
F93D4718,Noel,0,0,0,0,0,3,Quebecs%20New%20Politics%20of%20Redistribution,0,0,0,0,0,0,0,0,0,0
786B712D,Borrows,0,0,0,0,0,3,Questioning%20Canadas%20Title%20to%20Land:%20The%20Rule%20of%20Law%2C%20Aboriginal%20Peoples%20and%20Colonialism,0,0,0,0,0,0,0,0,0,0
60509CD9,Rocher,Verreli,0,0,0,0,3,Questioning%20Constitutional%20Democracy%20in%20Canada,0,0,0,0,0,0,0,0,0,0
65313DBB,Rocher,Verreli,0,0,0,0,3,Questioning%20constitutional%20democracy%20in%20Canada:%20From%20the%20Canadian%20Supreme%20Court%20reference%20on%20Quebec%20secession%20to%20the%20Clarity%20Act,0,0,0,0,0,0,0,0,0,0
D7305E76,Supreme%20Court%20of%20Canada,0,0,0,0,0,4,R.%20v.%20Oakes%20[1986]%201%20S.%20C.%20R.%20103;%2026%20D.%20L.%20R.%20(4%20th%20)%20200,0,0,0,0,0,0,0,0,0,0
1653D2D9,Supreme%20Court%20of%20Canada,0,0,0,0,0,4,R.%20v.%20Oakes%20[1986]%201%20S.%20C.%20R.%20103;%2026%20D.%20L.%20R.%20(4%20th%20)%20200,0,0,0,0,0,0,0,0,0,0
DC528C40,Supreme%20Court%20of%20Canada,0,0,0,0,0,4,R.%20v.%20Sparrow,0,0,0,0,0,0,0,0,0,0
BE221102,Razack,0,0,0,0,0,3,Race%2C%20Space%20and%20the%20Law.%20Unmapping%20a%20White%20Settler%20Society,0,0,0,0,0,0,0,0,0,0
BBB525D4,Harrison,0,0,0,0,0,3,Racing%20to%20the%20Bottom?%20Provincial%20Interdependence%20in%20the%20Canadian%20Federation,0,0,0,0,0,0,0,0,0,0
2.31117E+14,Harrison,0,0,0,0,0,3,Racing%20to%20the%20Bottom?%20Provincial%20Interdependence%20in%20the%20Canadian%20Federation,0,0,0,0,0,0,0,0,0,0
EF9D540B,Harrison,0,0,0,0,0,3,Racing%20to%20the%20Bottom?%20Provincial%20Interdependence%20in%20the%20Canadian%20Federation,0,0,0,0,0,0,0,0,0,0
3BA74A24,Dieckhoff,0,0,0,0,0,3,Rapprochement%20et%20différence%20:%20le%20paradoxe%20du%20nationalisme%20contemporain,0,0,0,0,0,0,0,0,0,0
83BCECFC,Jackman,0,0,0,0,0,3,Reality%20Checks:%20Presuming%20Innocence%20and%20Proving%20Guilt%20in%20Charter%20Welfare%20Cases,0,0,0,0,0,0,0,0,0,0
9CB2E5FD,Meekison,Telford,Lazar,0,0,0,3,Reconsidering%20the%20Institutions%20of%20Canadian%20Federalism,0,0,0,0,0,0,0,0,0,0
72B9EB02,Borrows,0,0,0,0,0,3,Recovering%20Canada:%20The%20Resurgence%20of%20Indigenous%20Law,0,0,0,0,0,0,0,0,0,0
2E98210D,Coulthard,0,0,0,0,0,3,Red%20Skin%2C%20White%20Masks,0,0,0,0,0,0,0,0,0,0
97511866,Schneiderman,0,0,0,0,0,3,Red%2C%20White%20and%20Kind%20of%20Blue?%20,0,0,0,0,0,0,0,0,0,0
53532075,Drache,0,0,0,0,0,3,Rediscovering%20Canadian%20Political%20Economy,0,0,0,0,0,0,0,0,0,0
DC5A3882,Drache,0,0,0,0,0,3,Rediscovering%20Canadian%20Political%20Economy,0,0,0,0,0,0,0,0,0,0
B38DE1E6,Drache,0,0,0,0,0,3,Rediscovering%20Canadian%20Political%20Economy,0,0,0,0,0,0,0,0,0,0
086EF42B,Supreme%20Court%20of%20Canada,0,0,0,0,0,4,Reference%20re%20Resolution%20to%20amend%20the%20Constitution%2C%20[1981]%201%20S.C.R.%20753,0,0,0,0,0,0,0,0,0,0
42B063DA,Supreme%20Court%20of%20Canada,0,0,0,0,0,4,Reference%20Re%20Secession%20of%20Quebec%20[1998]%202%20S.C.R.%20217,0,0,0,0,0,0,0,0,0,0
52063A3F,Supreme%20Court%20of%20Canada,0,0,0,0,0,4,Reference%20Re%20Secession%20of%20Quebec%20[1998]%202%20S.C.R.%20217,0,0,0,0,0,0,0,0,0,0
AB23D197,Supreme%20Court%20of%20Canada,0,0,0,0,0,4,Reference%20Re%20Secession%20of%20Quebec%20[1998]%202%20S.C.R.%20217,0,0,0,0,0,0,0,0,0,0
32FF27CF,Supreme%20Court%20of%20Canada,0,0,0,0,0,4,Reference%20Re%20Secession%20of%20Quebec%20[1998]%202%20S.C.R.%20217,0,0,0,0,0,0,0,0,0,0
86BFC846,Supreme%20Court%20of%20canada,0,0,0,0,0,3,Reference%20Re%20Secession%20of%20Quebec%20[1998]%202%20S.C.R.%20217,0,0,0,0,0,0,0,0,0,0
37B92AE9,Supreme%20Court%20of%20Canada,0,0,0,0,0,4,Reference%20Re%20Secession%20of%20Quebec%20[1998]%202%20S.C.R.%20217,0,0,0,0,0,0,0,0,0,0
5AF6E3F6,Supreme%20Court%20of%20Canada,0,0,0,0,0,4,Reference%20re%20Senate%20Reform%20,0,0,0,0,0,0,0,0,0,0
DAD76469,Supreme%20Court%20of%20canada,0,0,0,0,0,4,Reference%20Whether%20Indians%20includes%20Eskimo.,0,0,0,0,0,0,0,0,0,0
C9166FB2,Dupre,0,0,0,0,0,3,Reflections%20on%20the%20Workability%20of%20Executive%20Federalism,0,0,0,0,0,0,0,0,0,0
A5F2DCE5,Dupre,0,0,0,0,0,3,Reflections%20on%20the%20Workability%20of%20Executive%20Federalism,0,0,0,0,0,0,0,0,0,0
790A4FE6,Dupre,0,0,0,0,0,3,Reflections%20on%20the%20Workability%20of%20Executive%20Federalism,0,0,0,0,0,0,0,0,0,0
53E2F6AF,Abu-Laban,0,0,0,0,0,3,Reform%20by%20Stealth:%20The%20Harper%20Conservatives%20and%20Canadian%20Multiculturalism,0,0,0,0,0,0,0,0,0,0
F3248513,Bickerton,0,0,0,0,0,3,Regionalism%20in%20Canada,0,0,0,0,0,0,0,0,0,0
25678213,Albo,Jenson,0,0,0,0,3,Remapping%20Canada:%20The%20State%20in%20an%20Era%20of%20Globalization,0,0,0,0,0,0,0,0,0,0
F5D8DFC3,Albo,Jenson,0,0,0,0,3,Remapping%20Canada:%20The%20State%20in%20an%20Era%20of%20Globalization,0,0,0,0,0,0,0,0,0,0
F93ADF65,Albo,Jenson,0,0,0,0,3,Remapping%20Canada:%20The%20State%20in%20an%20Era%20of%20Globalization,0,0,0,0,0,0,0,0,0,0
4967ED95,Albo,Jenson,0,0,0,0,3,Remapping%20Canada:%20The%20State%20in%20an%20Era%20of%20Globalization,0,0,0,0,0,0,0,0,0,0
40A95848,Supreme%20Court%20of%20Canada,0,0,0,0,0,4,Renvoi%20relatif%20à%20la%20sécession%20du%20Québec,0,0,0,0,0,0,0,0,0,0
78827F21,The%20Royal%20Commission%20on%20Aboriginal%20Peoples,0,0,0,0,0,4,Report%20of%20the%20Royal%20Commission%20on%20Aboriginal%20Peoples,0,0,0,0,0,0,0,0,0,0
0685CF4A,The%20Royal%20Commission%20on%20Aboriginal%20Peoples,0,0,0,0,0,4,Report%20of%20the%20Royal%20Commission%20on%20Aboriginal%20Peoples,0,0,0,0,0,0,0,0,0,0
09D867EC,Kwanvick,0,0,0,0,0,4,Report%20of%20the%20Royal%20Commission%20on%20Constitutional%20Problems,0,0,0,0,0,0,0,0,0,0
E8889557,Smiley,0,0,0,0,0,4,Report%20of%20the%20Royal%20Commission%20on%20Dominion-Provincial%20Relations%20(Roswell-Sirois),0,0,0,0,0,0,0,0,0,0
B76402AA,Government%20of%20Canada,0,0,0,0,0,4,Report%20of%20the%20Royal%20Commission%20on%20the%20Economic%20Union%20and%20Development%20Prospects%20of%20Canada,0,0,0,0,0,0,0,0,0,0
EB85DF59,Macdonald%20Commission,0,0,0,0,0,4,Report%20of%20the%20Royal%20Commission%20on%20the%20Economic%20Union%20and%20Developmental%20Prospects%20for%20Canada,0,0,0,0,0,0,0,0,0,0
A320E270,Government%20of%20Canada,0,0,0,0,0,4,Report%20of%20the%20Special%20Committee%20on%20Reform%20of%20the%20House%20of%20Commons,0,0,0,0,0,0,0,0,0,0
9.25E+222,Lortie%20Commission,0,0,0,0,0,4,Report%2C%20Volume%201%2C%20Royal%20Commission%20on%20Electoral%20Reform%20and%20Party%20Financing%20(Lortie%20Commission)%2C%201990-1992,0,0,0,0,0,0,0,0,0,0
736CA807,Aucoin,0,0,0,0,0,3,Responsible%20Government%20and%20Citizen%20Engagement%20at%20the%20Millennium:%20Are%20Political%20Parties%20Irrelevant,0,0,0,0,0,0,0,0,0,0
E83214B4,Aucoin,0,0,0,0,0,3,Responsible%20Government%20and%20Citizen%20Engagement%20at%20the%20Millennium:%20Are%20Political%20Parties%20Irrelevant,0,0,0,0,0,0,0,0,0,0
29678766,Philips,0,0,0,0,0,3,Restructuring%20Civil%20Society,0,0,0,0,0,0,0,0,0,0
93DDBD77,Hicks,Blais,0,0,0,0,4,Restructuring%20the%20Canadian%20Senate%20through%20Elections,0,0,0,0,0,0,0,0,0,0
ACB27010,Laycock,Erickson,0,0,0,0,3,Reviving%20Social%20Democracy:%20The%20Near%20Death%20and%20Surprising%20Rise%20of%20the%20Federal%20NDP,0,0,0,0,0,0,0,0,0,0
B0FBE55A,Lipset,0,0,0,0,0,3,Revolution%20and%20Counterrevolution,0,0,0,0,0,0,0,0,0,0
56F16BC0,Supreme%20Court%20of%20Canada,0,0,0,0,0,4,Roncarelli%20v.%20Duplessis,0,0,0,0,0,0,0,0,0,0
BD12C973,Government%20of%20Canada,0,0,0,0,0,4,Royal%20Commission%20on%20the%20Status%20of%20Women%20in%20Canada,0,0,0,0,0,0,0,0,0,0
D06D0AA6,Government%20of%20Canada,0,0,0,0,0,4,Royal%20Commission%20on%20the%20Status%20of%20Women%20in%20Canada,0,0,0,0,0,0,0,0,0,0
060BDF1E,Green,0,0,0,0,0,3,Self-Determination%2C%20Citizenship%2C%20and%20Federalism:%20Indigenous%20and%20Canadian%20Palimpsest,0,0,0,0,0,0,0,0,0,0
1C459C99,Abu-Laban,Gabriel,0,0,0,0,3,Selling%20Diversity.%20Immigration%2C%20Multiculturalism%2C%20Employment%20Equity%2C%20and%20Globalization,0,0,0,0,0,0,0,0,0,0
15B4D786,Grofman,0,0,0,0,0,3,Seven%20Durable%20Axes%20of%20Cleavage%20in%20Political%20Science,0,0,0,0,0,0,0,0,0,0
30F9D91C,Namaste,0,0,0,0,0,3,Sex%20Change%2C%20Social%20Change:%20Reflections%20on%20Identity%2C%20Institutions%20and%20Imperialism,0,0,0,0,0,0,0,0,0,0
B023AB62,Taylor,0,0,0,0,0,3,Shared%20and%20Divergent%20Values,0,0,0,0,0,0,0,0,0,0
FF545190,Taylor,0,0,0,0,0,3,Shared%20and%20Divergent%20Values,0,0,0,0,0,0,0,0,0,0
545EB9EA,Taylor,0,0,0,0,0,3,Shared%20and%20Divergent%20Values,0,0,0,0,0,0,0,0,0,0
86B409A0,Young,0,0,0,0,0,3,Slow%20to%20Change:%20Women%20in%20the%20House%20of%20Commons,0,0,0,0,0,0,0,0,0,0
6A5C9EF0,Banting,0,0,0,0,0,3,Social%20Citizenship%20and%20Federalism:%20Is%20a%20Federal%20Welfare%20State%20a%20Contradiction%20in%20Terms?,0,0,0,0,0,0,0,0,0,0
DF99AF88,Carroll,Coburn,0,0,0,0,3,Social%20Movements%20and%20Transformation,0,0,0,0,0,0,0,0,0,0
C4FFC220,Carroll,Coburn,0,0,0,0,3,Social%20Movements%20and%20Transformation,0,0,0,0,0,0,0,0,0,0
6A817108,Caroll,Coburn,0,0,0,0,3,Social%20Movements%20and%20Transformation,0,0,0,0,0,0,0,0,0,0
D534F78B,Carroll,Coburn,0,0,0,0,3,Social%20Movements%20and%20Transformation,0,0,0,0,0,0,0,0,0,0
9C4B73CA,Phillips,0,0,0,0,0,3,Social%20Movements%20in%20Canadian%20Politics:%20Past%20Their%20Apex?,0,0,0,0,0,0,0,0,0,0
81709FBF,Cairns,Wong%20Daniel,0,0,0,0,3,Socialism%2C%20Federalism%2C%20and%20the%20BC%20Party%20System,0,0,0,0,0,0,0,0,0,0
52D36F9B,Dion,0,0,0,0,0,3,"Société%20et%20politique%2C%20La%20vie%20des%20groupes,",0,0,0,0,0,0,0,0,0,0
AB1CE048,OBrien.%20Robert,0,0,0,0,0,3,Solidarity%20First:%20Canadian%20Workers%20&%20Social%20Cohesion,0,0,0,0,0,0,0,0,0,0
A7BA091F,Stokes,0,0,0,0,0,3,Spatial%20Models%20of%20Party%20Competition,0,0,0,0,0,0,0,0,0,0
4C8021B3,Pal,0,0,0,0,0,3,State%20and%20Society.%20Conceptualizing%20the%20Relationship,0,0,0,0,0,0,0,0,0,0
82B139A7,Trudeau,0,0,0,0,0,3,Statement%20on%20Multiculturalism,0,0,0,0,0,0,0,0,0,0
4DBCA967,Trudeau,0,0,0,0,0,4,Statement%20on%20Multiculturalism%20to%20the%20House%20of%20Commons,0,0,0,0,0,0,0,0,0,0
FBA1EB9B,Milner,0,0,0,0,0,3,Steps%20Toward%20Making%20Every%20Vote%20Count:%20Electoral%20System%20Reform%20in%20Canada%20,0,0,0,0,0,0,0,0,0,0
8E7BFBFA,Milner,0,0,0,0,0,3,Steps%20Toward%20Making%20Every%20Vote%20Count:%20Electoral%20System%20Reform%20in%20Canada%20,0,0,0,0,0,0,0,0,0,0
9D2550BE,Trimble,Arscott,0,0,0,0,3,Still%20Counting,0,0,0,0,0,0,0,0,0,0
3B864B91,Woodsworth,0,0,0,0,0,3,Strangers%20Within%20Our%20Gates,0,0,0,0,0,0,0,0,0,0
6E0D4C94,ONeill,0,0,0,0,0,3,Sugar%20and%20Spice?%20Political%20culture%20and%20the%20political%20behaviour%20of%20Canadian%20women.%20In%20Joanna%20Everitt%20and%20Brenda%20ONeill%2C%20editors%2C%20Citizen%20Politics:%20Research%20and%20Theory%20in%20Canadian%20Political%20Behaviour,0,0,0,0,0,0,0,0,0,0
539A8AA3,Lang,Warren,0,0,0,0,3,Supplementary%20Democracy?%20Democratic%20Deficits%20and%20Citizens%20Assemblies,0,0,0,0,0,0,0,0,0,0
7CD86946,Breton,0,0,0,0,0,4,Supplementary%20Statement”%20in%20Royal%20Commission%20on%20the%20Economic%20Union%20and%20Development%20Prospects%20for%20Canada%2C%20Volume%20III,0,0,0,0,0,0,0,0,0,0
284E7AE0,Wiseman,0,0,0,0,0,3,Surveying%20and%20Comparing%20Political%20Cultures,0,0,0,0,0,0,0,0,0,0
21B3307E,Gagnon,0,0,0,0,0,3,Taking%20Stock%20of%20Asymmetrical%20Federalism%20in%20an%20Era%20of%20Exacerbated%20Centralization,0,0,0,0,0,0,0,0,0,0
B1A48B70,White,0,0,0,0,0,3,The%20Centre%20of%20the%20Democratic%20Deficit:%20Power%20and%20Influence%20in%20Canadian%20Political%20Executives,0,0,0,0,0,0,0,0,0,0
E582B965,White,0,0,0,0,0,3,The%20Centre%20of%20the%20Democratic%20Deficit:%20Power%20and%20Influence%20in%20Canadian%20Political%20Executives,0,0,0,0,0,0,0,0,0,0
D9C04506,White,0,0,0,0,0,3,The%20Centre%20of%20the%20Democratic%20Deficit:%20Power%20and%20Influence%20in%20Canadian%20Political%20Executives,0,0,0,0,0,0,0,0,0,0
46DFD477,Taras,Waddell,0,0,0,0,3,The%202011%20Federal%20Election%20and%20the%20Transformation%20of%20Canadian%20Media%20and%20Politics,0,0,0,0,0,0,0,0,0,0
862A43D1,Rocher,0,0,0,0,0,3,The%20Ambiguities%20of%20a%20Bilingual%20and%20Multicultural%20Canada,0,0,0,0,0,0,0,0,0,0
090A2AB4,Hiebert,0,0,0,0,0,3,The%20Canadian%20Charter%20of%20Rights%20and%20Freedoms,0,0,0,0,0,0,0,0,0,0
B5A0DE35,Fudge,0,0,0,0,0,3,The%20Canadian%20Charter%20of%20Rights:%20Recognition%2C%20Redistribution%2C%20and%20the%20Imperialism%20of%20the%20Courts,0,0,0,0,0,0,0,0,0,0
BD3D73BE,Kanji,Bilodeau,Scotto,0,0,0,3,The%20Canadian%20Election%20Studies:%20Assessing%20Four%20Decades%20of%20Influence,0,0,0,0,0,0,0,0,0,0
B3E71EA3,Ajzenstat,0,0,0,0,0,3,The%20Canadian%20Founding:%20John%20Locke%20and%20Parliament,0,0,0,0,0,0,0,0,0,0
714766C6,Franks,0,0,0,0,0,3,The%20Canadian%20Senate%20in%20Modern%20Times,0,0,0,0,0,0,0,0,0,0
2A26AAC1,Panitch,0,0,0,0,0,3,The%20Canadian%20State.%20Political%20Economy%20and%20Political%20Power,0,0,0,0,0,0,0,0,0,0
8A4E9D28,Panitch,0,0,0,0,0,3,The%20Canadian%20State.%20Political%20Economy%20and%20Political%20Power,0,0,0,0,0,0,0,0,0,0
E8A3353E,Panitch,0,0,0,0,0,3,The%20Canadian%20State.%20Political%20Economy%20and%20Political%20Power,0,0,0,0,0,0,0,0,0,0
668C6FCB,Johnston,Blais,Gidengil,Nevitte,0,0,3,The%20Challenge%20of%20Direct%20Democracy:%20The%201992%20Canadian%20Referendum,0,0,0,0,0,0,0,0,0,0
AC47E881,Salee,Coleman,0,0,0,0,3,The%20Challenge%20of%20the%20Quebec%20Question:%20Paradigm%2C%20Counter%20Paradigm%20and…?,0,0,0,0,0,0,0,0,0,0
49AEC303,Hogg,Bushell,0,0,0,0,3,The%20Charter%20Dialogue%20Between%20the%20Courts%20and%20Legislatures,0,0,0,0,0,0,0,0,0,0
FB4579EB,Woehrling,0,0,0,0,0,3,The%20Charter%20of%20Rights%20and%20Freedoms%20and%20its%20Consequences%20for%20Political%20and%20Democratic%20Life%20and%20the%20Federal%20System,0,0,0,0,0,0,0,0,0,0
04704C01,Mandel,0,0,0,0,0,3,The%20Charter%20of%20Rights%20and%20the%20Legalization%20of%20Politics%20in%20Canada,0,0,0,0,0,0,0,0,0,0
99281A10,Morton,Knopff,0,0,0,0,3,The%20Charter%20Revolution%20&%20The%20Court%20Party,0,0,0,0,0,0,0,0,0,0
DEB31D67,Morton,Knopff,0,0,0,0,3,The%20Charter%20Revolution%20&%20The%20Court%20Party,0,0,0,0,0,0,0,0,0,0
8.9866E+41,Morton,Knopff,0,0,0,0,3,The%20Charter%20Revolution%20&%20The%20Court%20Party,0,0,0,0,0,0,0,0,0,0
2D190CBA,Morton,Knopff,0,0,0,0,3,The%20Charter%20Revolution%20&%20The%20Court%20Party,0,0,0,0,0,0,0,0,0,0
45789228,Government%20of%20Canada,0,0,0,0,0,3,The%20Clarity%20Act,0,0,0,0,0,0,0,0,0,0
B5FED9AA,Clarkson,Lewis,0,0,0,0,3,The%20Contested%20State:%20Canada%20in%20the%20Post-Cold%20War%2C%20Post-Keynesian%2C%20Post-Fordist%2C%20Post-National%20Era,0,0,0,0,0,0,0,0,0,0
CEBA5FB8,Albo,0,0,0,0,0,3,The%20Crisis%20and%20Economic%20Alternatives,0,0,0,0,0,0,0,0,0,0
B80DC2C0,Bannerji,0,0,0,0,0,3,The%20Dark%20Side%20of%20the%20Nation,0,0,0,0,0,0,0,0,0,0
C199F36F,Nevitte,0,0,0,0,0,3,The%20Decline%20of%20Deference,0,0,0,0,0,0,0,0,0,0
DAE5BF97,Nevitte,0,0,0,0,0,3,The%20Decline%20of%20Deference,0,0,0,0,0,0,0,0,0,0
1C8A7A43,Montpetit,0,0,0,0,0,3,The%20Deliberative%20and%20Adversial%20Attitudes%20of%20Interest%20Groups,0,0,0,0,0,0,0,0,0,0
E0FD3130,Simeon,Robinson,Wallner,0,0,0,3,The%20Dynamics%20of%20Canadian%20Federalism,0,0,0,0,0,0,0,0,0,0
58836A61,Simeon,Robinson,Wallner,0,0,0,3,The%20Dynamics%20of%20Canadian%20Federalism,0,0,0,0,0,0,0,0,0,0
0C53B7A7,Simeon,Robinson,Wallner,0,0,0,3,The%20Dynamics%20of%20Canadian%20Federalism,0,0,0,0,0,0,0,0,0,0
C7DC4939,Pagano,Leonardi,0,0,0,0,3,The%20Dynamics%20of%20Federalism%20in%20National%20and%20Supranational%20Political%20Systems,0,0,0,0,0,0,0,0,0,0
ECC0FF55,Cairns,0,0,0,0,0,3,The%20Embedded%20State:%20State-Society%20Relations%20in%20Canada,0,0,0,0,0,0,0,0,0,0
